time,depth
05:01:00 07-Jan-2000,7.2
05:02:00 07-Jan-2000,11.2
05:03:00 07-Jan-2000,16.1
05:04:00 07-Jan-2000,18.6
05:05:00 07-Jan-2000,6.5
05:06:00 07-Jan-2000,10.1
05:07:00 07-Jan-2000,15.3
05:08:00 07-Jan-2000,12.1
05:09:00 07-Jan-2000,10.4
05:10:00 07-Jan-2000,16
05:11:00 07-Jan-2000,12.1
05:12:00 07-Jan-2000,13.5
05:13:00 07-Jan-2000,15
05:14:00 07-Jan-2000,13.3
05:15:00 07-Jan-2000,10.3
05:16:00 07-Jan-2000,8
05:17:00 07-Jan-2000,11.3
05:18:00 07-Jan-2000,6.4
05:19:00 07-Jan-2000,9
05:20:00 07-Jan-2000,9.4
05:21:00 07-Jan-2000,14.4
05:22:00 07-Jan-2000,12.7
05:23:00 07-Jan-2000,15.1
05:24:00 07-Jan-2000,13.3
05:25:00 07-Jan-2000,9.1
05:26:00 07-Jan-2000,14.2
05:27:00 07-Jan-2000,9.4
05:28:00 07-Jan-2000,11.9
05:29:00 07-Jan-2000,12.4
05:30:00 07-Jan-2000,7.6
05:31:00 07-Jan-2000,10.6
05:32:00 07-Jan-2000,12.6
05:33:00 07-Jan-2000,11.1
05:34:00 07-Jan-2000,9.7
05:35:00 07-Jan-2000,3.1
05:36:00 07-Jan-2000,14.6
05:37:00 07-Jan-2000,16.6
05:38:00 07-Jan-2000,11.7
05:39:00 07-Jan-2000,10.4
05:40:00 07-Jan-2000,8.3
05:41:00 07-Jan-2000,10.4
05:42:00 07-Jan-2000,7.6
05:43:00 07-Jan-2000,13.8
05:44:00 07-Jan-2000,16.2
05:45:00 07-Jan-2000,9.5
05:46:00 07-Jan-2000,5.9
05:47:00 07-Jan-2000,7.6
05:48:00 07-Jan-2000,6
05:49:00 07-Jan-2000,12.3
05:50:00 07-Jan-2000,10.1
05:51:00 07-Jan-2000,10.1
05:52:00 07-Jan-2000,7
05:53:00 07-Jan-2000,7.5
05:54:00 07-Jan-2000,13.3
05:55:00 07-Jan-2000,14.8
05:56:00 07-Jan-2000,4.5
05:57:00 07-Jan-2000,5.9
05:58:00 07-Jan-2000,11.9
05:59:00 07-Jan-2000,8.2
06:00:00 07-Jan-2000,173.2
06:01:00 07-Jan-2000,177
06:02:00 07-Jan-2000,200.7
06:03:00 07-Jan-2000,194.5
06:04:00 07-Jan-2000,197.9
06:05:00 07-Jan-2000,193.5
06:06:00 07-Jan-2000,205.7
06:07:00 07-Jan-2000,199.4
06:08:00 07-Jan-2000,196.7
06:09:00 07-Jan-2000,191.1
06:10:00 07-Jan-2000,197
06:11:00 07-Jan-2000,194.2
06:12:00 07-Jan-2000,186.9
06:13:00 07-Jan-2000,196.3
06:14:00 07-Jan-2000,199.5
06:15:00 07-Jan-2000,187.9
06:16:00 07-Jan-2000,201.5
06:17:00 07-Jan-2000,201.3
06:18:00 07-Jan-2000,185.1
06:19:00 07-Jan-2000,196.5
06:20:00 07-Jan-2000,201.2
06:21:00 07-Jan-2000,196.5
06:22:00 07-Jan-2000,194.5
06:23:00 07-Jan-2000,207.2
06:24:00 07-Jan-2000,200.5
06:25:00 07-Jan-2000,191.2
06:26:00 07-Jan-2000,197.1
06:27:00 07-Jan-2000,197
06:28:00 07-Jan-2000,199.7
06:29:00 07-Jan-2000,188.6
06:30:00 07-Jan-2000,198.1
06:31:00 07-Jan-2000,186.1
06:32:00 07-Jan-2000,202.7
06:33:00 07-Jan-2000,203.8
06:34:00 07-Jan-2000,202.6
06:35:00 07-Jan-2000,197.9
06:36:00 07-Jan-2000,195.8
06:37:00 07-Jan-2000,197.6
06:38:00 07-Jan-2000,193.5
06:39:00 07-Jan-2000,194.1
06:40:00 07-Jan-2000,187.8
06:41:00 07-Jan-2000,196.7
06:42:00 07-Jan-2000,190.4
06:43:00 07-Jan-2000,197
06:44:00 07-Jan-2000,198.8
06:45:00 07-Jan-2000,193.4
06:46:00 07-Jan-2000,193.8
06:47:00 07-Jan-2000,194.5
06:48:00 07-Jan-2000,185.2
06:49:00 07-Jan-2000,201.3
06:50:00 07-Jan-2000,195.3
06:51:00 07-Jan-2000,190.8
06:52:00 07-Jan-2000,197.2
06:53:00 07-Jan-2000,198.9
06:54:00 07-Jan-2000,196.7
06:55:00 07-Jan-2000,193.9
06:56:00 07-Jan-2000,196.3
06:57:00 07-Jan-2000,196.5
06:58:00 07-Jan-2000,208
06:59:00 07-Jan-2000,195.9
07:00:00 07-Jan-2000,188.3
07:01:00 07-Jan-2000,197.8
07:02:00 07-Jan-2000,187.8
07:03:00 07-Jan-2000,199.7
07:04:00 07-Jan-2000,194.7
07:05:00 07-Jan-2000,191.8
07:06:00 07-Jan-2000,197
07:07:00 07-Jan-2000,192.3
07:08:00 07-Jan-2000,193.6
07:09:00 07-Jan-2000,192.3
07:10:00 07-Jan-2000,194.4
07:11:00 07-Jan-2000,204.9
07:12:00 07-Jan-2000,185.1
07:13:00 07-Jan-2000,204.8
07:14:00 07-Jan-2000,192.6
07:15:00 07-Jan-2000,195.6
07:16:00 07-Jan-2000,193.9
07:17:00 07-Jan-2000,192.5
07:18:00 07-Jan-2000,203.6
07:19:00 07-Jan-2000,194.8
07:20:00 07-Jan-2000,188.8
07:21:00 07-Jan-2000,193.8
07:22:00 07-Jan-2000,199.1
07:23:00 07-Jan-2000,188.3
07:24:00 07-Jan-2000,195.1
07:25:00 07-Jan-2000,201.5
07:26:00 07-Jan-2000,192.8
07:27:00 07-Jan-2000,193
07:28:00 07-Jan-2000,200.7
07:29:00 07-Jan-2000,195.4
07:30:00 07-Jan-2000,195.6
07:31:00 07-Jan-2000,196.1
07:32:00 07-Jan-2000,202.8
07:33:00 07-Jan-2000,189
07:34:00 07-Jan-2000,197.1
07:35:00 07-Jan-2000,198.6
07:36:00 07-Jan-2000,192.5
07:37:00 07-Jan-2000,197.2
07:38:00 07-Jan-2000,186.2
07:39:00 07-Jan-2000,205.3
07:40:00 07-Jan-2000,200.9
07:41:00 07-Jan-2000,190.7
07:42:00 07-Jan-2000,190.1
07:43:00 07-Jan-2000,202.9
07:44:00 07-Jan-2000,192.8
07:45:00 07-Jan-2000,200.2
07:46:00 07-Jan-2000,191.5
07:47:00 07-Jan-2000,191.9
07:48:00 07-Jan-2000,200.8
07:49:00 07-Jan-2000,192.1
07:50:00 07-Jan-2000,189.2
07:51:00 07-Jan-2000,195.3
07:52:00 07-Jan-2000,189
07:53:00 07-Jan-2000,195.2
07:54:00 07-Jan-2000,197.3
07:55:00 07-Jan-2000,189.3
07:56:00 07-Jan-2000,193.3
07:57:00 07-Jan-2000,192.5
07:58:00 07-Jan-2000,200.4
07:59:00 07-Jan-2000,197.1
08:00:00 07-Jan-2000,207.9
08:01:00 07-Jan-2000,198.3
08:02:00 07-Jan-2000,187.9
08:03:00 07-Jan-2000,188.8
08:04:00 07-Jan-2000,199
08:05:00 07-Jan-2000,202.6
08:06:00 07-Jan-2000,192.9
08:07:00 07-Jan-2000,196.3
08:08:00 07-Jan-2000,198.7
08:09:00 07-Jan-2000,193.9
08:10:00 07-Jan-2000,193.2
08:11:00 07-Jan-2000,195.9
08:12:00 07-Jan-2000,204.2
08:13:00 07-Jan-2000,200.4
08:14:00 07-Jan-2000,200.7
08:15:00 07-Jan-2000,202.6
08:16:00 07-Jan-2000,192.2
08:17:00 07-Jan-2000,192.9
08:18:00 07-Jan-2000,185.8
08:19:00 07-Jan-2000,198.5
08:20:00 07-Jan-2000,204.9
08:21:00 07-Jan-2000,191.8
08:22:00 07-Jan-2000,195.8
08:23:00 07-Jan-2000,191.5
08:24:00 07-Jan-2000,195.2
08:25:00 07-Jan-2000,200.2
08:26:00 07-Jan-2000,199.4
08:27:00 07-Jan-2000,193.9
08:28:00 07-Jan-2000,193.8
08:29:00 07-Jan-2000,189.6
08:30:00 07-Jan-2000,207.2
08:31:00 07-Jan-2000,201.5
08:32:00 07-Jan-2000,199.3
08:33:00 07-Jan-2000,190.3
08:34:00 07-Jan-2000,200.2
08:35:00 07-Jan-2000,192
08:36:00 07-Jan-2000,192.5
08:37:00 07-Jan-2000,192.7
08:38:00 07-Jan-2000,199.4
08:39:00 07-Jan-2000,191.6
08:40:00 07-Jan-2000,195.7
08:41:00 07-Jan-2000,194.7
08:42:00 07-Jan-2000,193.8
08:43:00 07-Jan-2000,191.1
08:44:00 07-Jan-2000,187.9
08:45:00 07-Jan-2000,206.1
08:46:00 07-Jan-2000,200.7
08:47:00 07-Jan-2000,191.3
08:48:00 07-Jan-2000,192.4
08:49:00 07-Jan-2000,206.1
08:50:00 07-Jan-2000,197.1
08:51:00 07-Jan-2000,198.4
08:52:00 07-Jan-2000,200.2
08:53:00 07-Jan-2000,192.3
08:54:00 07-Jan-2000,199.1
08:55:00 07-Jan-2000,198.7
08:56:00 07-Jan-2000,203.1
08:57:00 07-Jan-2000,199.3
08:58:00 07-Jan-2000,203
08:59:00 07-Jan-2000,192.7
09:00:00 07-Jan-2000,199.7
09:01:00 07-Jan-2000,192.3
09:02:00 07-Jan-2000,199.2
09:03:00 07-Jan-2000,194.8
09:04:00 07-Jan-2000,195.1
09:05:00 07-Jan-2000,196.2
09:06:00 07-Jan-2000,200
09:07:00 07-Jan-2000,187.6
09:08:00 07-Jan-2000,201.1
09:09:00 07-Jan-2000,200.3
09:10:00 07-Jan-2000,195.1
09:11:00 07-Jan-2000,188.7
09:12:00 07-Jan-2000,195
09:13:00 07-Jan-2000,192.6
09:14:00 07-Jan-2000,198
09:15:00 07-Jan-2000,201.4
09:16:00 07-Jan-2000,202.5
09:17:00 07-Jan-2000,196.8
09:18:00 07-Jan-2000,191
09:19:00 07-Jan-2000,194.6
09:20:00 07-Jan-2000,193.8
09:21:00 07-Jan-2000,209.1
09:22:00 07-Jan-2000,200.8
09:23:00 07-Jan-2000,204.3
09:24:00 07-Jan-2000,204.3
09:25:00 07-Jan-2000,195.6
09:26:00 07-Jan-2000,192.9
09:27:00 07-Jan-2000,189.8
09:28:00 07-Jan-2000,196.3
09:29:00 07-Jan-2000,197.6
09:30:00 07-Jan-2000,200.1
09:31:00 07-Jan-2000,196.7
09:32:00 07-Jan-2000,205.7
09:33:00 07-Jan-2000,196.1
09:34:00 07-Jan-2000,199.3
09:35:00 07-Jan-2000,192.6
09:36:00 07-Jan-2000,191.7
09:37:00 07-Jan-2000,195.2
09:38:00 07-Jan-2000,189
09:39:00 07-Jan-2000,197.6
09:40:00 07-Jan-2000,193.8
09:41:00 07-Jan-2000,195.1
09:42:00 07-Jan-2000,199.1
09:43:00 07-Jan-2000,198
09:44:00 07-Jan-2000,189.3
09:45:00 07-Jan-2000,197.2
09:46:00 07-Jan-2000,193.1
09:47:00 07-Jan-2000,204.8
09:48:00 07-Jan-2000,188.9
09:49:00 07-Jan-2000,198.8
09:50:00 07-Jan-2000,190
09:51:00 07-Jan-2000,200.1
09:52:00 07-Jan-2000,195.5
09:53:00 07-Jan-2000,198
09:54:00 07-Jan-2000,195.5
09:55:00 07-Jan-2000,199.8
09:56:00 07-Jan-2000,198.3
09:57:00 07-Jan-2000,189.6
09:58:00 07-Jan-2000,191.1
09:59:00 07-Jan-2000,193.5
10:00:00 07-Jan-2000,196.8
10:01:00 07-Jan-2000,182.7
10:02:00 07-Jan-2000,197.8
10:03:00 07-Jan-2000,190.2
10:04:00 07-Jan-2000,191.4
10:05:00 07-Jan-2000,186.4
10:06:00 07-Jan-2000,192.4
10:07:00 07-Jan-2000,182.7
10:08:00 07-Jan-2000,202.7
10:09:00 07-Jan-2000,191.5
10:10:00 07-Jan-2000,183.5
10:11:00 07-Jan-2000,189.8
10:12:00 07-Jan-2000,199.2
10:13:00 07-Jan-2000,193.5
10:14:00 07-Jan-2000,196.2
10:15:00 07-Jan-2000,184.3
10:16:00 07-Jan-2000,183.1
10:17:00 07-Jan-2000,181.3
10:18:00 07-Jan-2000,189.8
10:19:00 07-Jan-2000,183.5
10:20:00 07-Jan-2000,189
10:21:00 07-Jan-2000,196.9
10:22:00 07-Jan-2000,194
10:23:00 07-Jan-2000,189.6
10:24:00 07-Jan-2000,199.3
10:25:00 07-Jan-2000,190.1
10:26:00 07-Jan-2000,190.9
10:27:00 07-Jan-2000,185
10:28:00 07-Jan-2000,199.9
10:29:00 07-Jan-2000,194.4
10:30:00 07-Jan-2000,193.3
10:31:00 07-Jan-2000,190.4
10:32:00 07-Jan-2000,185.2
10:33:00 07-Jan-2000,198
10:34:00 07-Jan-2000,192.4
10:35:00 07-Jan-2000,192.7
10:36:00 07-Jan-2000,196
10:37:00 07-Jan-2000,189.8
10:38:00 07-Jan-2000,193.6
10:39:00 07-Jan-2000,185.6
10:40:00 07-Jan-2000,184.7
10:41:00 07-Jan-2000,192.6
10:42:00 07-Jan-2000,191.3
10:43:00 07-Jan-2000,195.2
10:44:00 07-Jan-2000,200
10:45:00 07-Jan-2000,187.6
10:46:00 07-Jan-2000,189.7
10:47:00 07-Jan-2000,198.4
10:48:00 07-Jan-2000,184.9
10:49:00 07-Jan-2000,188.2
10:50:00 07-Jan-2000,199.1
10:51:00 07-Jan-2000,192.8
10:52:00 07-Jan-2000,196.3
10:53:00 07-Jan-2000,192.2
10:54:00 07-Jan-2000,196
10:55:00 07-Jan-2000,199.6
10:56:00 07-Jan-2000,193.7
10:57:00 07-Jan-2000,188.6
10:58:00 07-Jan-2000,180.3
10:59:00 07-Jan-2000,198.7
11:00:00 07-Jan-2000,195
11:01:00 07-Jan-2000,193.5
11:02:00 07-Jan-2000,188.6
11:03:00 07-Jan-2000,194
11:04:00 07-Jan-2000,186.8
11:05:00 07-Jan-2000,202
11:06:00 07-Jan-2000,197.2
11:07:00 07-Jan-2000,197.7
11:08:00 07-Jan-2000,191
11:09:00 07-Jan-2000,194.1
11:10:00 07-Jan-2000,195.2
11:11:00 07-Jan-2000,191.4
11:12:00 07-Jan-2000,197.2
11:13:00 07-Jan-2000,194.6
11:14:00 07-Jan-2000,202.4
11:15:00 07-Jan-2000,200.9
11:16:00 07-Jan-2000,186.5
11:17:00 07-Jan-2000,193.4
11:18:00 07-Jan-2000,193.9
11:19:00 07-Jan-2000,192.6
11:20:00 07-Jan-2000,201.4
11:21:00 07-Jan-2000,195.6
11:22:00 07-Jan-2000,190.8
11:23:00 07-Jan-2000,198.3
11:24:00 07-Jan-2000,198.3
11:25:00 07-Jan-2000,197.9
11:26:00 07-Jan-2000,186.5
11:27:00 07-Jan-2000,208.3
11:28:00 07-Jan-2000,202.7
11:29:00 07-Jan-2000,193.2
11:30:00 07-Jan-2000,200.2
11:31:00 07-Jan-2000,195.7
11:32:00 07-Jan-2000,194.4
11:33:00 07-Jan-2000,197.6
11:34:00 07-Jan-2000,196.2
11:35:00 07-Jan-2000,193.8
11:36:00 07-Jan-2000,190.2
11:37:00 07-Jan-2000,192.6
11:38:00 07-Jan-2000,200.2
11:39:00 07-Jan-2000,202.6
11:40:00 07-Jan-2000,189.2
11:41:00 07-Jan-2000,196.2
11:42:00 07-Jan-2000,200.7
11:43:00 07-Jan-2000,204.4
11:44:00 07-Jan-2000,200.4
11:45:00 07-Jan-2000,203.8
11:46:00 07-Jan-2000,195.5
11:47:00 07-Jan-2000,201.1
11:48:00 07-Jan-2000,201.3
11:49:00 07-Jan-2000,196.7
11:50:00 07-Jan-2000,194
11:51:00 07-Jan-2000,203.8
11:52:00 07-Jan-2000,197.3
11:53:00 07-Jan-2000,206.7
11:54:00 07-Jan-2000,200
11:55:00 07-Jan-2000,201.4
11:56:00 07-Jan-2000,196.7
11:57:00 07-Jan-2000,186.5
11:58:00 07-Jan-2000,196.8
11:59:00 07-Jan-2000,194.5
12:00:00 07-Jan-2000,190.7
12:01:00 07-Jan-2000,198.1
12:02:00 07-Jan-2000,191
12:03:00 07-Jan-2000,201.4
12:04:00 07-Jan-2000,190.6
12:05:00 07-Jan-2000,200.3
12:06:00 07-Jan-2000,202.9
12:07:00 07-Jan-2000,194.9
12:08:00 07-Jan-2000,200.3
12:09:00 07-Jan-2000,199.4
12:10:00 07-Jan-2000,197.3
12:11:00 07-Jan-2000,193.4
12:12:00 07-Jan-2000,194.8
12:13:00 07-Jan-2000,195.9
12:14:00 07-Jan-2000,196.5
12:15:00 07-Jan-2000,198.5
12:16:00 07-Jan-2000,217
12:17:00 07-Jan-2000,188.5
12:18:00 07-Jan-2000,210.3
12:19:00 07-Jan-2000,195.7
12:20:00 07-Jan-2000,185.4
12:21:00 07-Jan-2000,193.2
12:22:00 07-Jan-2000,201.8
12:23:00 07-Jan-2000,203.6
12:24:00 07-Jan-2000,204
12:25:00 07-Jan-2000,192.2
12:26:00 07-Jan-2000,200.2
12:27:00 07-Jan-2000,194.9
12:28:00 07-Jan-2000,194.9
12:29:00 07-Jan-2000,190.8
12:30:00 07-Jan-2000,195.4
12:31:00 07-Jan-2000,196.9
12:32:00 07-Jan-2000,191.6
12:33:00 07-Jan-2000,196.8
12:34:00 07-Jan-2000,192.7
12:35:00 07-Jan-2000,195.7
12:36:00 07-Jan-2000,201.7
12:37:00 07-Jan-2000,185.7
12:38:00 07-Jan-2000,197.3
12:39:00 07-Jan-2000,198.2
12:40:00 07-Jan-2000,194.8
12:41:00 07-Jan-2000,184.1
12:42:00 07-Jan-2000,201.2
12:43:00 07-Jan-2000,194.6
12:44:00 07-Jan-2000,195.7
12:45:00 07-Jan-2000,196.7
12:46:00 07-Jan-2000,201.9
12:47:00 07-Jan-2000,198
12:48:00 07-Jan-2000,194.8
12:49:00 07-Jan-2000,200.6
12:50:00 07-Jan-2000,192.7
12:51:00 07-Jan-2000,197.2
12:52:00 07-Jan-2000,197
12:53:00 07-Jan-2000,185.8
12:54:00 07-Jan-2000,191.8
12:55:00 07-Jan-2000,196.7
12:56:00 07-Jan-2000,201.6
12:57:00 07-Jan-2000,195.7
12:58:00 07-Jan-2000,193
12:59:00 07-Jan-2000,194.8
13:00:00 07-Jan-2000,201.3
13:01:00 07-Jan-2000,204.7
13:02:00 07-Jan-2000,203.6
13:03:00 07-Jan-2000,196.5
13:04:00 07-Jan-2000,198.6
13:05:00 07-Jan-2000,201
13:06:00 07-Jan-2000,190.4
13:07:00 07-Jan-2000,204.3
13:08:00 07-Jan-2000,190.7
13:09:00 07-Jan-2000,195.3
13:10:00 07-Jan-2000,204.7
13:11:00 07-Jan-2000,197
13:12:00 07-Jan-2000,202.9
13:13:00 07-Jan-2000,190.8
13:14:00 07-Jan-2000,191.7
13:15:00 07-Jan-2000,192.5
13:16:00 07-Jan-2000,198.9
13:17:00 07-Jan-2000,198.7
13:18:00 07-Jan-2000,194.3
13:19:00 07-Jan-2000,201
13:20:00 07-Jan-2000,198.5
13:21:00 07-Jan-2000,193.1
13:22:00 07-Jan-2000,202
13:23:00 07-Jan-2000,197.8
13:24:00 07-Jan-2000,208.2
13:25:00 07-Jan-2000,198
13:26:00 07-Jan-2000,192.8
13:27:00 07-Jan-2000,199.6
13:28:00 07-Jan-2000,192.5
13:29:00 07-Jan-2000,201.3
13:30:00 07-Jan-2000,199.5
13:31:00 07-Jan-2000,201.3
13:32:00 07-Jan-2000,207.4
13:33:00 07-Jan-2000,193.5
13:34:00 07-Jan-2000,193.5
13:35:00 07-Jan-2000,200.3
13:36:00 07-Jan-2000,199
13:37:00 07-Jan-2000,202.6
13:38:00 07-Jan-2000,202.1
13:39:00 07-Jan-2000,195.9
13:40:00 07-Jan-2000,210.7
13:41:00 07-Jan-2000,199.9
13:42:00 07-Jan-2000,194.7
13:43:00 07-Jan-2000,201
13:44:00 07-Jan-2000,200.9
13:45:00 07-Jan-2000,190.4
13:46:00 07-Jan-2000,195.5
13:47:00 07-Jan-2000,199
13:48:00 07-Jan-2000,193.9
13:49:00 07-Jan-2000,197.1
13:50:00 07-Jan-2000,196.9
13:51:00 07-Jan-2000,193.6
13:52:00 07-Jan-2000,199.5
13:53:00 07-Jan-2000,204.8
13:54:00 07-Jan-2000,192.2
13:55:00 07-Jan-2000,198.4
13:56:00 07-Jan-2000,196.6
13:57:00 07-Jan-2000,200.1
13:58:00 07-Jan-2000,201.5
13:59:00 07-Jan-2000,199.1
14:00:00 07-Jan-2000,203.4
14:01:00 07-Jan-2000,210.9
14:02:00 07-Jan-2000,205.8
14:03:00 07-Jan-2000,200.3
14:04:00 07-Jan-2000,196.2
14:05:00 07-Jan-2000,199.6
14:06:00 07-Jan-2000,197
14:07:00 07-Jan-2000,203.7
14:08:00 07-Jan-2000,198
14:09:00 07-Jan-2000,205.8
14:10:00 07-Jan-2000,200
14:11:00 07-Jan-2000,198.6
14:12:00 07-Jan-2000,201.4
14:13:00 07-Jan-2000,197.1
14:14:00 07-Jan-2000,195.3
14:15:00 07-Jan-2000,193.7
14:16:00 07-Jan-2000,195.1
14:17:00 07-Jan-2000,197.3
14:18:00 07-Jan-2000,196.5
14:19:00 07-Jan-2000,196.2
14:20:00 07-Jan-2000,196.6
14:21:00 07-Jan-2000,206.6
14:22:00 07-Jan-2000,201.9
14:23:00 07-Jan-2000,205.9
14:24:00 07-Jan-2000,190.7
14:25:00 07-Jan-2000,202.9
14:26:00 07-Jan-2000,202.2
14:27:00 07-Jan-2000,197.1
14:28:00 07-Jan-2000,200.4
14:29:00 07-Jan-2000,201.4
14:30:00 07-Jan-2000,194.8
14:31:00 07-Jan-2000,185.7
14:32:00 07-Jan-2000,192.6
14:33:00 07-Jan-2000,197.6
14:34:00 07-Jan-2000,193.2
14:35:00 07-Jan-2000,201.3
14:36:00 07-Jan-2000,188.3
14:37:00 07-Jan-2000,198.1
14:38:00 07-Jan-2000,195
14:39:00 07-Jan-2000,202
14:40:00 07-Jan-2000,202.8
14:41:00 07-Jan-2000,200.8
14:42:00 07-Jan-2000,194.3
14:43:00 07-Jan-2000,205.6
14:44:00 07-Jan-2000,199.1
14:45:00 07-Jan-2000,199.5
14:46:00 07-Jan-2000,203
14:47:00 07-Jan-2000,195.4
14:48:00 07-Jan-2000,195.3
14:49:00 07-Jan-2000,205.8
14:50:00 07-Jan-2000,202.4
14:51:00 07-Jan-2000,195.4
14:52:00 07-Jan-2000,190.2
14:53:00 07-Jan-2000,193.7
14:54:00 07-Jan-2000,190.3
14:55:00 07-Jan-2000,196.1
14:56:00 07-Jan-2000,196.5
14:57:00 07-Jan-2000,206.5
14:58:00 07-Jan-2000,202
14:59:00 07-Jan-2000,198.2
15:00:00 07-Jan-2000,206.3
15:01:00 07-Jan-2000,201.5
15:02:00 07-Jan-2000,204.8
15:03:00 07-Jan-2000,198.9
15:04:00 07-Jan-2000,202.8
15:05:00 07-Jan-2000,195.5
15:06:00 07-Jan-2000,188.4
15:07:00 07-Jan-2000,205.7
15:08:00 07-Jan-2000,213.6
15:09:00 07-Jan-2000,203.4
15:10:00 07-Jan-2000,196.3
15:11:00 07-Jan-2000,197
15:12:00 07-Jan-2000,202.1
15:13:00 07-Jan-2000,198.7
15:14:00 07-Jan-2000,206.2
15:15:00 07-Jan-2000,195.5
15:16:00 07-Jan-2000,204.9
15:17:00 07-Jan-2000,195.5
15:18:00 07-Jan-2000,203.2
15:19:00 07-Jan-2000,206.6
15:20:00 07-Jan-2000,200.9
15:21:00 07-Jan-2000,194.7
15:22:00 07-Jan-2000,202.6
15:23:00 07-Jan-2000,208.6
15:24:00 07-Jan-2000,210.8
15:25:00 07-Jan-2000,201
15:26:00 07-Jan-2000,204.6
15:27:00 07-Jan-2000,202.8
15:28:00 07-Jan-2000,203.4
15:29:00 07-Jan-2000,211.6
15:30:00 07-Jan-2000,203.5
15:31:00 07-Jan-2000,209.1
15:32:00 07-Jan-2000,199.4
15:33:00 07-Jan-2000,210.4
15:34:00 07-Jan-2000,202.6
15:35:00 07-Jan-2000,207.2
15:36:00 07-Jan-2000,192.8
15:37:00 07-Jan-2000,194.8
15:38:00 07-Jan-2000,201.3
15:39:00 07-Jan-2000,209.2
15:40:00 07-Jan-2000,198.4
15:41:00 07-Jan-2000,205.2
15:42:00 07-Jan-2000,200.4
15:43:00 07-Jan-2000,201.1
15:44:00 07-Jan-2000,210.3
15:45:00 07-Jan-2000,207.1
15:46:00 07-Jan-2000,190.3
15:47:00 07-Jan-2000,197.9
15:48:00 07-Jan-2000,200.8
15:49:00 07-Jan-2000,204.4
15:50:00 07-Jan-2000,202.8
15:51:00 07-Jan-2000,198.8
15:52:00 07-Jan-2000,198.9
15:53:00 07-Jan-2000,201
15:54:00 07-Jan-2000,192.8
15:55:00 07-Jan-2000,208.6
15:56:00 07-Jan-2000,203.2
15:57:00 07-Jan-2000,196.8
15:58:00 07-Jan-2000,200.8
15:59:00 07-Jan-2000,207.6
16:00:00 07-Jan-2000,204.4
16:01:00 07-Jan-2000,194.5
16:02:00 07-Jan-2000,197.1
16:03:00 07-Jan-2000,201.9
16:04:00 07-Jan-2000,202.2
16:05:00 07-Jan-2000,207.2
16:06:00 07-Jan-2000,187.8
16:07:00 07-Jan-2000,204
16:08:00 07-Jan-2000,195.9
16:09:00 07-Jan-2000,201.2
16:10:00 07-Jan-2000,206.5
16:11:00 07-Jan-2000,196.3
16:12:00 07-Jan-2000,202.3
16:13:00 07-Jan-2000,205.8
16:14:00 07-Jan-2000,191.8
16:15:00 07-Jan-2000,205.5
16:16:00 07-Jan-2000,197.4
16:17:00 07-Jan-2000,188.7
16:18:00 07-Jan-2000,198
16:19:00 07-Jan-2000,196.8
16:20:00 07-Jan-2000,193.7
16:21:00 07-Jan-2000,199.3
16:22:00 07-Jan-2000,197
16:23:00 07-Jan-2000,206.3
16:24:00 07-Jan-2000,197.9
16:25:00 07-Jan-2000,204.3
16:26:00 07-Jan-2000,201.3
16:27:00 07-Jan-2000,202.4
16:28:00 07-Jan-2000,194.3
16:29:00 07-Jan-2000,211.9
16:30:00 07-Jan-2000,191.3
16:31:00 07-Jan-2000,194.7
16:32:00 07-Jan-2000,201.9
16:33:00 07-Jan-2000,201.5
16:34:00 07-Jan-2000,188.6
16:35:00 07-Jan-2000,190.8
16:36:00 07-Jan-2000,195.9
16:37:00 07-Jan-2000,198.3
16:38:00 07-Jan-2000,201.2
16:39:00 07-Jan-2000,209.2
16:40:00 07-Jan-2000,189.9
16:41:00 07-Jan-2000,204.7
16:42:00 07-Jan-2000,200.2
16:43:00 07-Jan-2000,201.8
16:44:00 07-Jan-2000,195.2
16:45:00 07-Jan-2000,200.4
16:46:00 07-Jan-2000,195.5
16:47:00 07-Jan-2000,195.5
16:48:00 07-Jan-2000,204.8
16:49:00 07-Jan-2000,193.6
16:50:00 07-Jan-2000,198.3
16:51:00 07-Jan-2000,195.4
16:52:00 07-Jan-2000,199.4
16:53:00 07-Jan-2000,197.8
16:54:00 07-Jan-2000,196.1
16:55:00 07-Jan-2000,203.4
16:56:00 07-Jan-2000,185.6
16:57:00 07-Jan-2000,189.1
16:58:00 07-Jan-2000,201
16:59:00 07-Jan-2000,200.1
17:00:00 07-Jan-2000,197
17:01:00 07-Jan-2000,198.6
17:02:00 07-Jan-2000,200.7
17:03:00 07-Jan-2000,200.1
17:04:00 07-Jan-2000,201.3
17:05:00 07-Jan-2000,193.2
17:06:00 07-Jan-2000,192.9
17:07:00 07-Jan-2000,198.6
17:08:00 07-Jan-2000,201.5
17:09:00 07-Jan-2000,192.6
17:10:00 07-Jan-2000,199.8
17:11:00 07-Jan-2000,195.6
17:12:00 07-Jan-2000,203.1
17:13:00 07-Jan-2000,198.1
17:14:00 07-Jan-2000,206.2
17:15:00 07-Jan-2000,201
17:16:00 07-Jan-2000,202.2
17:17:00 07-Jan-2000,194.5
17:18:00 07-Jan-2000,198.2
17:19:00 07-Jan-2000,195.8
17:20:00 07-Jan-2000,193.7
17:21:00 07-Jan-2000,201.7
17:22:00 07-Jan-2000,207.2
17:23:00 07-Jan-2000,190.7
